,x0 (px),y0 (px),gratio,axon_area (um²),axon_perimeter (um),myelin_area (um²),axon_diam (um),myelin_thickness (um),axonmyelin_area (um²),axonmyelin_perimeter (um),solidity,eccentricity,orientation
63,396.7667984189723,91.2292490118577,0.6656442831826924,4.2757000000000005,8.128498551495554,5.374200000000001,2.3332360192282597,0.5859967714159063,9.6499,11.723889603929566,0.937037037037037,0.8430756714899486,1.2403911568028396
64,1135.736348122867,106.84044368600682,0.6437601704061959,19.806800000000003,16.929301576774105,27.986400000000003,5.0218324359401345,1.389474538397703,47.793200000000006,26.46008368164212,0.9710024855012428,0.7175506730684542,0.4338724764440873
65,464.3295154185022,106.72775330396476,0.6804970943285775,19.181500000000003,17.310062761231595,22.2404,4.94192718757951,1.1601519750838603,41.42190000000001,25.362409075835647,0.9610499576629975,0.7595728817367904,-1.2330323913921768
66,967.8586956521739,94.46739130434783,0.6191391873668903,1.5548000000000002,4.470020920410531,2.5012000000000003,1.4069942587495625,0.4327532384409811,4.056,7.500803025278549,0.9583333333333334,0.6980683656581466,1.1356264106190832
67,623.7066666666667,96.88,0.5685735326841774,1.2675,3.9946298679765206,2.6533,1.2703665309475918,0.48196909734401,3.9208000000000003,7.783107499061544,0.9615384615384616,0.7215246104375019,0.7465456736364534
68,759.0383985015219,142.0388667759307,0.7315367192990018,72.1799,35.15094946815227,62.699000000000005,9.586568886469735,1.7590653114405415,134.87890000000002,47.70327486234579,0.9455390746070401,0.8395440603156139,0.44030947742129156
69,81.36064575083765,131.8300335059397,0.6982824614439318,55.48270000000001,28.797841969090722,58.30500000000001,8.404925204228627,1.8158220236005027,113.78770000000002,42.65175249343081,0.9633215962441315,0.5837699095461129,-0.2661399596794005
70,987.542372881356,102.7457627118644,0.5232417247813903,1.9942000000000002,5.510020920410532,5.289700000000001,1.5934535763902449,0.7259476287352052,7.283900000000001,11.948519471906087,0.9076923076923077,0.7844642130260917,-0.486606772204131
71,127.71739130434783,102.30434782608695,0.48078662512020065,0.7774000000000001,3.1830865786510145,2.5857,0.9948951814523556,0.5372059639599821,3.3631,6.98080302527855,0.9387755102040817,0.8422149806041987,0.5526617528964282
72,812.6774193548387,116.7831541218638,0.5667834889232943,9.430200000000001,12.553910524340095,19.9251,3.4650979141665728,1.3242601965753178,29.355300000000003,21.233952365161155,0.9522184300341296,0.8825566477635145,0.6083986820638928
73,502.7631578947368,110.65789473684211,0.4403152859263555,1.2844000000000002,5.164629867976521,5.340400000000001,1.2788075974351432,0.8127461019436434,6.6248000000000005,12.172356774809323,0.8172043010752689,0.9496516170089123,0.1270372702920384
74,407.99342105263156,113.76315789473684,0.6453203515808125,2.5688000000000004,5.801564209736037,3.5997000000000003,1.8085070479585326,0.49699396769546045,6.168500000000001,9.060803025278549,0.9440993788819876,0.6170776807247755,-0.2494206880107735
75,689.4278169014085,119.4419014084507,0.6057433983127535,9.599200000000002,11.768498551495556,16.562,3.496009301735591,1.137713387061653,26.161200000000004,23.5154851942814,0.9562289562289562,0.4795750459777338,-0.814571095923128
76,374.25,118.02777777777777,0.4459764877482998,1.2168,4.026173157302028,4.901000000000001,1.24469991485247,0.773127101394581,6.117800000000001,9.984661248592317,0.9473684210526315,0.8039496750020199,-0.13309371161370157
77,929.5845771144278,128.40547263681592,0.6454303299976141,6.793800000000001,10.087737367038068,9.514700000000001,2.941111153802547,0.807855443706806,16.308500000000002,19.42701802340164,0.9414519906323185,0.7110737044131505,0.39912839749970347
78,1027.0641601961586,148.85778504290968,0.689107399716948,41.3543,25.070865786510144,45.73140000000001,7.256302784809998,1.6368499613684013,87.0857,39.000928547741744,0.9721891140246325,0.7739257643182949,0.46861993929282725
79,670.5555555555555,120.0,0.21320071635561047,0.1521,1.2553910524340095,3.1941,0.44006787516724993,0.8120167109546144,3.3462000000000005,7.944650788387051,1.0,0.8050764858994133,0.0
80,614.3103605659517,174.48995892286626,0.721149753194274,74.0558,38.512471837067245,68.34360000000001,9.710343612715167,1.8773713094820823,142.3994,51.81483907208184,0.9180808715692437,0.8901993573608242,-0.005148335902126675
81,3.4,138.1531914893617,0.4339369563096488,3.9715000000000003,10.194640328181787,17.1197,2.24870426066117,1.4666973619561923,21.0912,20.663138879677344,0.9215686274509803,0.9549791872467911,-0.0848296180535121
82,974.112676056338,131.82394366197184,0.5210667099828871,2.3998000000000004,5.586173157302028,6.4389,1.7480046508677956,0.803330554769871,8.838700000000001,10.97543289325507,0.9530201342281879,0.6758794732604236,0.6302990451954348
83,135.55223880597015,136.7910447761194,0.4547418206595805,1.1323,3.9946298679765206,4.3433,1.2007036006040894,0.7198518251997051,5.475600000000001,11.051585130146568,0.9178082191780822,0.7709992495731597,0.6422683241861215
84,508.7692307692308,150.14075286415712,0.5989813235437299,10.3259,14.17699710299111,18.454800000000002,3.6259266698294956,1.2137810119520016,28.780700000000003,22.990865786510142,0.9458204334365325,0.9321795748589858,0.5971854970584565
85,203.76068376068375,139.5982905982906,0.6682551051029713,1.9773000000000003,5.250020920410531,2.4505000000000003,1.5866872886000056,0.3938431624177052,4.4278,7.7292597359530415,0.9212598425196851,0.7556033068995226,0.621396041385122
86,394.69904076738607,156.19424460431654,0.6692574078638697,14.094600000000002,15.445453813665603,17.3732,4.236248586570933,1.0467630406419657,31.467800000000004,21.73547473407613,0.9445073612684032,0.8588399503292481,-0.2591560600893057
87,250.2257617728532,150.0983379501385,0.6822800928362143,12.201800000000002,13.150062761231593,14.010100000000001,3.9415497303661553,0.9177380576997167,26.211900000000004,19.395474734076135,0.9639519359145527,0.6658023200711394,1.041838720011046
88,360.3446215139442,165.300796812749,0.5877857478203043,8.4838,15.153910524340095,16.071900000000003,3.2866258761264833,1.1524556632632899,24.5557,21.735474734076135,0.7795031055900621,0.9385551385096846,0.05149503225747486
89,924.8205128205128,154.82564102564103,0.6805754167336877,3.2955000000000005,8.303107499061545,3.8194000000000004,2.048404481462274,0.4807040717046413,7.1149000000000004,13.190052301026327,0.8227848101265823,0.8739867491010023,1.1161469831762938
90,667.1315136476427,162.48883374689825,0.5461662360169428,6.810700000000001,10.150823945689082,16.0212,2.944766980140835,1.2234687852517467,22.8319,19.457768747653862,0.9618138424821002,0.8086210192562551,0.5411778181054663
91,1146.86875,154.34375,0.6023386019368342,2.704,6.213868683519034,4.748900000000001,1.8554890807988822,0.6124930226859336,7.4529000000000005,10.481564209736039,0.9467455621301775,0.6154018679024572,-1.4278291128789058
92,338.5217391304348,153.6231884057971,0.4421169778421965,1.1661000000000001,4.286173157302028,4.799600000000001,1.218492771055977,0.7687744009649586,5.965700000000001,10.083117959266811,0.9078947368421053,0.8779673154961413,-1.0503357555453434
93,454.30753246753244,178.82805194805195,0.5973373107683456,32.532500000000006,21.677800128269663,58.64300000000001,6.4359665543799,2.169229641170546,91.17550000000001,39.14940617882676,0.9746835443037974,0.6954249800909218,0.1895487155939381
94,131.7520661157025,157.26446280991735,0.6719319439596787,2.0449,5.097716446627535,2.4843,1.613582208946583,0.3939124961307979,4.5292,7.576955262170047,0.9603174603174603,0.5595999466667008,-1.3194053963756487
95,558.6408045977012,165.05459770114942,0.6317298226357051,5.881200000000001,9.549259735953042,8.8556,2.736453253848207,0.797614810188338,14.736800000000002,16.16236723501459,0.9354838709677419,0.8360055568553172,-0.1178970822472186
96,983.8141025641025,164.76282051282053,0.44214106550343324,2.6364,7.469259735953043,10.849800000000002,1.8321486663859412,1.1558307773398062,13.486200000000002,16.44084486609961,0.9122807017543859,0.9529233296576016,0.38697168390967634
97,34.916666666666664,170.8838383838384,0.635674156036771,6.692400000000001,9.903889603929564,9.869600000000002,2.919080048437453,0.8365105708196192,16.562,17.884703089413378,0.9406175771971497,0.5045575470925596,0.38805828387072194
98,701.957264957265,166.85470085470087,0.5798335076138013,1.9773000000000003,5.478477631085024,3.9039000000000006,1.5866872886000056,0.5748829826241008,5.881200000000001,9.428498551495556,0.9140625,0.829212697804104,0.06159389018824527
99,1075.8,159.4,0.48795003647426666,0.0845,0.6769238815542512,0.27040000000000003,0.3280072278626209,0.17210377754740627,0.35490000000000005,2.1384671708797582,1.0,0.816496580927726,-1.2490457723982544
100,174.58823529411765,167.2941176470588,0.6546536707079771,2.5857,5.8015642097360365,3.4476000000000004,1.8144463317556985,0.47858311073972504,6.0333000000000006,9.092346314604056,0.9503105590062112,0.5690066907008082,1.0400190352618683
101,852.3529411764706,166.65441176470588,0.6189495872438205,2.2984000000000004,5.985411972844541,3.7011000000000003,1.7106764070446807,0.5265808108050739,5.9995,11.414661248592317,0.8888888888888888,0.8251864731581651,1.127529236707768
102,909.5523731587562,189.98649754500818,0.6872858277639851,41.3036,25.327038943812173,46.13700000000001,7.251853339658991,1.6497919953233728,87.4406,41.37788380991178,0.953198127925117,0.7067610154441061,0.9574410459937858
103,925.0,163.0,0.24253562503633294,0.016900000000000002,0.0,0.27040000000000003,0.14668929172241663,0.22906307609807477,0.28730000000000006,1.6138477631085024,1.0,0.0,0.7853981633974483
104,927.0,164.0,0.2886751345948128,0.016900000000000002,0.0,0.1859,0.14668929172241663,0.18072866032831006,0.20280000000000004,1.6138477631085024,1.0,0.0,0.7853981633974483
105,939.0,164.0,0.7071067811865475,0.016900000000000002,0.0,0.016900000000000002,0.14668929172241663,0.030380347043164186,0.033800000000000004,0.0,1.0,0.0,0.7853981633974483
106,929.0,165.0,0.2773500981126145,0.016900000000000002,0.0,0.20280000000000004,0.14668929172241663,0.19110323557212594,0.21970000000000003,1.7169238815542514,1.0,0.0,0.7853981633974483
107,318.462962962963,169.38888888888889,0.6445033866354897,0.9126000000000001,3.1830865786510145,1.2844000000000002,1.0779417463505667,0.29728675456020587,2.197,5.510020920410532,0.9642857142857143,0.48697946209318144,0.822040535645984
108,931.0,166.0,0.26726124191242434,0.016900000000000002,0.0,0.21970000000000003,0.14668929172241663,0.2010858901057006,0.23660000000000003,1.8738477631085024,1.0,0.0,0.7853981633974483
109,936.5,166.5,NaN,0.033800000000000004,0.0,NaN,0.20744998580874502,NaN,NaN,NaN,1.0,1.0,0.7853981633974483
110,142.33582089552237,173.5820895522388,0.6797565487122881,2.2646,5.46541197284454,2.6364,1.6980513163645115,0.3999886540603056,4.901000000000001,8.128498551495554,0.9436619718309859,0.6945119796509193,0.6950724879422634
111,933.5,167.0,0.23904572186687875,0.033800000000000004,0.0,0.5577000000000001,0.20744998580874502,0.330187783673723,0.5915,2.9769343417595167,1.0,1.0,1.5707963267948966
112,1117.888489208633,197.29091726618705,0.6838273529278273,37.58560000000001,24.246256838944156,42.790800000000004,6.917764973790157,1.5992399647526507,80.3764,33.934755390439705,0.9500213583938488,0.6939188900587945,0.27698313193551477
113,214.7137592137592,194.33906633906633,0.6032248309643745,13.7566,14.297758287448598,24.048700000000004,4.185146009532253,1.3764038963019771,37.8053,24.049343417595168,0.9576470588235294,0.751851694762071,0.44438027661977136
114,114.36521739130434,193.68695652173912,0.6819943394704735,15.548000000000002,14.83082394568908,17.880200000000002,4.44930651242891,1.037328739034598,33.428200000000004,25.393952365161155,0.9663865546218487,0.5413053233538266,-0.02746628330559822
115,7.8561643835616435,187.43835616438355,0.6102859818083952,2.4674000000000005,5.998477631085023,4.157400000000001,1.7724534557159861,0.5659231728032219,6.6248000000000005,11.844650788387051,0.9240506329113924,0.6586497656989972,-1.1727397259121344
116,298.44736842105266,188.2828947368421,0.549715270597092,2.5688000000000004,5.77002092041053,5.931900000000001,1.8085070479585326,0.7406953656469585,8.5007,10.683889603929563,0.9806451612903225,0.6821602279450696,-0.5498163762488961
117,811.8712446351931,193.63090128755366,0.6745947857788408,3.9377000000000004,7.653107499061545,4.7151000000000005,2.2391148597835824,0.540042456578169,8.652800000000001,11.083128419472075,0.9395161290322581,0.7783975327239676,0.0207750314042169
118,998.0,187.75,0.5313689313240572,0.8112000000000001,2.9230865786510143,2.0618000000000003,1.0162932247580734,0.44815057103521483,2.873,9.0877269068328,1.0,0.4579913728019072,0.0
119,973.0,185.0,1.0,0.016900000000000002,0.0,0.0,0.14668929172241663,0.0,0.016900000000000002,0.0,1.0,0.0,0.7853981633974483
120,334.44242424242424,199.6949494949495,0.5783247007170449,8.3655,10.702367235014586,16.646500000000003,3.263630710034762,1.1898095089978502,25.012000000000004,18.520844866099612,0.9705882352941176,0.6556409907772511,0.6574203296476356
121,846.0877192982456,203.46491228070175,0.5910465778610224,11.559600000000001,13.22621499812309,21.530600000000003,3.8364227923054295,1.327237385726129,33.0902,25.999343417595167,0.9661016949152542,0.7858784282648922,0.5852219899174113
122,65.93078055964654,203.22091310751105,0.5815044370927583,11.475100000000001,12.934671708797584,22.460100000000004,3.822375060062849,1.3754383460950588,33.9352,22.986246378738887,0.9509803921568627,0.4386543402425553,-0.9539504356284655
123,145.5,188.0,0.816496580927726,0.033800000000000004,0.0,0.016900000000000002,0.20744998580874502,0.023311660190386677,0.05070000000000001,0.4438477631085024,1.0,1.0,1.5707963267948966
124,978.4645669291339,194.55905511811022,0.6746829867548814,2.1463,5.357716446627536,2.5688000000000004,1.653104362968376,0.3985449348070846,4.7151000000000005,8.729270196158307,0.9548872180451128,0.549245789944175,0.4899177927627168
125,167.57186544342508,201.39755351681958,0.7022910149526747,5.526300000000001,9.307737367038067,5.678400000000001,2.6526031923508517,0.5622340221605163,11.2047,12.79543289325507,0.923728813559322,0.692158245456751,0.15763957177415072
126,146.0,192.0,0.5773502691896257,0.016900000000000002,0.0,0.033800000000000004,0.14668929172241663,0.053692007233550866,0.05070000000000001,0.4438477631085024,1.0,0.0,0.7853981633974483
127,517.8821096173733,226.19648397104447,0.7277175529020532,32.6846,23.300886706920675,29.034200000000002,6.450994126787817,1.2068504188552147,61.71880000000001,34.324755390439705,0.9527093596059113,0.8127060320475346,0.4982975766475961
128,732.7329545454545,203.4715909090909,0.66332495807108,2.9744,7.348498551495554,3.7856000000000005,1.9460533656249688,0.4938662344116819,6.760000000000001,10.303128419472076,0.8979591836734694,0.9158174242852755,0.9461986517501696
